x,y,r,g,b,opacity
58,12,33,59,178,1.0
59,12,33,59,178,1.0
60,12,33,59,178,1.0
61,12,33,59,178,1.0
62,12,33,59,177,1.0
63,12,33,59,178,1.0
64,12,33,58,178,0.7
65,12,33,59,178,0.1
75,12,33,59,178,0.0
76,12,33,59,178,0.3
77,12,33,59,178,0.8
78,12,33,59,178,1.0
79,12,33,58,177,1.0
80,12,33,58,177,1.0
81,12,33,58,177,1.0
82,12,33,59,177,1.0
83,12,32,58,177,1.0
84,12,32,58,177,1.0
85,12,33,59,177,1.0
86,12,33,59,177,1.0
87,12,33,59,178,1.0
88,12,33,58,178,1.0
89,12,33,59,178,0.8
90,12,33,59,178,0.3
91,12,33,59,178,0.2
92,12,33,59,178,0.3
93,12,33,59,178,0.3
94,12,33,59,178,0.3
95,12,33,59,178,0.3
96,12,33,58,178,0.3
97,12,33,59,178,0.3
98,12,33,59,178,0.3
99,12,33,59,178,0.3
100,12,33,59,178,0.3
101,12,33,59,178,0.3
102,12,33,59,178,0.3
103,12,33,59,178,0.1
104,12,32,59,177,0.0
114,12,32,58,178,0.0
115,12,33,59,178,0.2
116,12,32,58,178,0.6
117,12,33,58,178,0.9
118,12,33,59,178,1.0
119,12,33,58,177,1.0
120,12,33,58,178,1.0
121,12,33,58,178,1.0
122,12,33,58,177,1.0
123,12,33,59,178,1.0
124,12,33,59,178,1.0
125,12,33,59,178,1.0
126,12,33,58,178,1.0
127,12,33,58,178,1.0
128,12,33,59,178,1.0
129,12,33,58,178,1.0
130,12,33,58,178,0.7
131,12,33,58,178,0.2
11,13,33,59,178,0.3
12,13,33,59,178,0.8
13,13,33,59,178,0.9
14,13,33,59,178,0.9
15,13,33,59,178,0.9
16,13,33,59,178,0.9
17,13,33,59,178,0.9
18,13,33,59,178,0.9
19,13,33,59,178,0.9
20,13,33,59,178,0.9
21,13,33,59,178,0.9
22,13,33,59,178,0.9
23,13,33,59,178,0.8
24,13,33,59,178,0.3
36,13,32,58,176,0.0
37,13,32,58,178,0.2
38,13,33,59,178,0.7
39,13,33,59,178,1.0
40,13,33,59,178,1.0
41,13,33,59,178,1.0
42,13,33,59,178,1.0
43,13,33,59,178,1.0
44,13,33,59,178,1.0
45,13,33,59,178,1.0
46,13,33,59,178,1.0
47,13,33,59,178,1.0
48,13,33,59,178,1.0
49,13,33,59,178,1.0
50,13,33,59,178,1.0
51,13,33,59,178,0.9
52,13,32,59,177,0.5
53,13,32,58,177,0.7
54,13,32,58,177,1.0
55,13,33,59,177,1.0
56,13,33,59,178,1.0
57,13,33,59,178,1.0
58,13,33,59,178,1.0
59,13,33,59,178,1.0
60,13,33,59,178,1.0
61,13,33,59,178,1.0
62,13,32,59,177,1.0
63,13,33,59,178,1.0
64,13,33,59,178,0.8
65,13,32,58,178,0.2
75,13,33,58,178,0.2
76,13,33,59,178,0.7
77,13,33,59,178,1.0
78,13,33,59,178,1.0
79,13,32,59,177,1.0
80,13,32,58,177,1.0
81,13,33,59,178,1.0
82,13,33,59,178,1.0
83,13,33,59,178,1.0
84,13,33,59,178,1.0
85,13,33,59,177,1.0
86,13,33,59,178,1.0
87,13,33,59,178,1.0
88,13,32,59,177,0.8
89,13,33,59,178,0.3
90,13,33,59,178,0.2
91,13,33,59,178,0.7
92,13,33,59,177,0.9
93,13,33,59,178,0.9
94,13,33,59,178,0.9
95,13,33,58,178,0.9
96,13,33,58,178,0.9
97,13,33,59,178,0.9
98,13,33,59,178,0.9
99,13,33,59,178,0.9
100,13,33,59,178,0.9
101,13,33,59,178,0.9
102,13,33,59,178,0.8
103,13,33,59,178,0.4
104,13,32,59,178,0.0
115,13,29,60,179,0.0
116,13,32,59,178,0.1
117,13,33,59,178,0.6
118,13,33,59,177,1.0
119,13,33,59,178,1.0
120,13,33,59,178,1.0
121,13,33,59,178,1.0
122,13,33,59,178,1.0
123,13,33,59,177,1.0
124,13,33,59,177,1.0
125,13,33,59,178,1.0
126,13,33,59,178,1.0
127,13,33,59,178,1.0
128,13,33,59,178,1.0
129,13,33,59,177,1.0
130,13,33,59,177,0.9
131,13,33,58,177,0.4
132,13,29,57,176,0.0
10,14,32,59,178,0.0
11,14,33,59,178,0.4
12,14,33,59,178,1.0
13,14,33,59,178,1.0
14,14,33,59,177,1.0
15,14,33,59,178,1.0
16,14,33,59,178,1.0
17,14,33,59,178,1.0
18,14,33,59,178,1.0
19,14,33,59,178,1.0
20,14,33,59,178,1.0
21,14,33,59,178,1.0
22,14,33,59,178,1.0
23,14,33,59,178,0.8
24,14,33,59,177,0.2
38,14,32,59,178,0.2
39,14,33,59,178,0.8
40,14,33,59,178,1.0
41,14,33,59,178,1.0
42,14,33,59,178,1.0
43,14,33,59,178,1.0
44,14,33,59,178,1.0
45,14,33,59,178,1.0
46,14,33,59,178,1.0
47,14,33,59,178,1.0
48,14,32,59,177,1.0
49,14,33,59,178,1.0
50,14,33,59,178,1.0
51,14,33,59,178,1.0
52,14,33,59,178,0.5
53,14,33,59,178,0.5
54,14,33,59,178,0.9
55,14,33,59,178,1.0
56,14,33,59,178,1.0
57,14,33,59,178,1.0
58,14,33,59,178,1.0
59,14,33,59,178,1.0
60,14,33,59,178,1.0
61,14,33,59,178,1.0
62,14,33,59,177,1.0
63,14,33,59,178,1.0
64,14,33,59,178,1.0
65,14,32,59,178,0.5
66,14,32,59,178,0.0
74,14,32,59,178,0.1
75,14,33,59,178,0.6
76,14,33,59,178,1.0
77,14,33,59,178,1.0
78,14,33,59,178,1.0
79,14,33,59,177,1.0
80,14,33,59,178,1.0
81,14,33,59,178,1.0
82,14,33,59,178,1.0
83,14,33,59,178,1.0
84,14,33,59,178,1.0
85,14,33,59,178,1.0
86,14,33,59,178,1.0
87,14,33,59,178,0.9
88,14,32,59,177,0.4
89,14,33,59,177,0.0
90,14,33,59,178,0.4
91,14,33,59,178,0.9
92,14,33,59,178,1.0
93,14,33,59,178,1.0
94,14,33,59,178,1.0
95,14,33,59,178,1.0
96,14,33,59,178,1.0
97,14,33,59,178,1.0
98,14,33,59,178,1.0
99,14,33,59,178,1.0
100,14,33,59,178,1.0
101,14,33,59,178,1.0
102,14,33,59,178,0.9
103,14,33,59,178,0.3
117,14,33,59,178,0.2
118,14,33,59,178,0.8
119,14,33,59,178,1.0
120,14,33,59,178,1.0
121,14,33,59,178,1.0
122,14,33,59,178,1.0
123,14,33,59,178,1.0
124,14,33,59,178,1.0
125,14,33,59,178,1.0
126,14,33,59,178,1.0
127,14,33,59,178,1.0
128,14,33,59,178,1.0
129,14,33,59,178,1.0
130,14,33,59,178,1.0
131,14,33,59,178,0.5
132,14,32,59,178,0.0
10,15,32,58,177,0.1
11,15,32,59,178,0.6
12,15,33,59,178,1.0
13,15,33,59,178,1.0
14,15,33,59,178,1.0
15,15,33,59,178,1.0
16,15,33,59,178,1.0
17,15,33,59,178,1.0
18,15,33,59,178,1.0
19,15,33,59,178,1.0
20,15,33,59,178,1.0
21,15,33,59,178,1.0
22,15,33,59,178,1.0
23,15,33,59,178,0.7
24,15,33,59,178,0.1
38,15,32,59,178,0.1
39,15,33,59,178,0.6
40,15,33,59,178,1.0
41,15,33,59,178,1.0
42,15,33,59,178,1.0
43,15,33,59,178,1.0
44,15,33,59,178,1.0
45,15,33,59,178,1.0
46,15,33,59,178,1.0
47,15,33,59,178,1.0
48,15,33,59,178,1.0
49,15,33,59,178,1.0
50,15,33,59,178,1.0
51,15,33,59,178,1.0
52,15,33,59,178,0.6
53,15,32,59,178,0.3
54,15,32,59,178,0.8
55,15,33,59,178,1.0
56,15,33,59,178,1.0
57,15,33,59,178,1.0
58,15,33,59,178,1.0
59,15,33,59,178,1.0
60,15,33,59,178,1.0
61,15,33,59,178,1.0
62,15,33,59,178,1.0
63,15,33,59,178,1.0
64,15,33,59,178,1.0
65,15,33,59,178,0.7
66,15,33,58,178,0.1
73,15,32,58,178,0.1
74,15,32,58,178,0.5
75,15,33,59,178,1.0
76,15,33,59,178,1.0
77,15,33,59,178,1.0
78,15,33,59,178,1.0
79,15,33,59,178,1.0
80,15,33,59,178,1.0
81,15,33,59,178,1.0
82,15,33,59,178,1.0
83,15,33,59,178,1.0
84,15,33,59,178,1.0
85,15,33,59,178,1.0
86,15,33,59,178,0.9
87,15,33,59,177,0.4
88,15,33,58,177,0.1
89,15,33,59,178,0.0
90,15,33,59,178,0.5
91,15,33,59,178,1.0
92,15,33,59,178,1.0
93,15,33,59,178,1.0
94,15,33,59,178,1.0
95,15,33,59,178,1.0
96,15,33,59,178,1.0
97,15,33,59,178,1.0
98,15,32,59,178,1.0
99,15,33,59,178,1.0
100,15,33,59,178,1.0
101,15,33,59,178,1.0
102,15,32,59,178,0.7
103,15,32,58,177,0.1
117,15,32,59,178,0.0
118,15,32,59,178,0.5
119,15,32,59,178,1.0
120,15,33,59,178,1.0
121,15,33,58,178,1.0
122,15,33,59,178,1.0
123,15,33,59,178,1.0
124,15,33,59,178,1.0
125,15,33,59,178,1.0
126,15,33,59,178,1.0
127,15,33,59,178,1.0
128,15,33,59,178,1.0
129,15,33,59,178,1.0
130,15,33,59,178,1.0
131,15,32,59,178,0.7
132,15,32,59,178,0.1
10,16,33,58,178,0.1
11,16,33,59,177,0.7
12,16,33,59,177,1.0
13,16,33,59,178,1.0
14,16,33,59,178,1.0
15,16,33,59,177,1.0
16,16,33,58,177,1.0
17,16,33,59,178,1.0
18,16,33,59,178,1.0
19,16,33,59,178,1.0
20,16,32,58,177,1.0
21,16,32,59,177,1.0
22,16,32,59,178,1.0
23,16,32,58,178,0.5
24,16,32,58,178,0.0
38,16,33,59,178,0.0
39,16,33,59,178,0.4
40,16,33,59,178,0.9
41,16,33,59,178,1.0
42,16,33,58,178,1.0
43,16,33,58,178,1.0
44,16,33,59,178,1.0
45,16,33,59,178,1.0
46,16,32,58,177,1.0
47,16,32,58,177,1.0
48,16,33,59,178,1.0
49,16,33,59,178,1.0
50,16,33,59,178,1.0
51,16,32,58,177,1.0
52,16,32,58,178,0.6
53,16,32,58,178,0.1
54,16,32,59,178,0.6
55,16,33,59,178,1.0
56,16,33,59,178,1.0
57,16,33,59,178,1.0
58,16,33,58,178,1.0
59,16,33,58,178,1.0
60,16,33,59,178,1.0
61,16,33,59,178,1.0
62,16,33,59,177,1.0
63,16,32,58,178,1.0
64,16,33,59,177,1.0
65,16,33,59,177,0.9
66,16,33,59,177,0.3
72,16,32,58,177,0.0
73,16,32,58,177,0.4
74,16,33,58,178,0.9
75,16,33,58,178,1.0
76,16,33,59,178,1.0
77,16,33,59,178,1.0
78,16,33,59,178,1.0
79,16,32,58,177,1.0
80,16,32,58,177,1.0
81,16,33,58,177,1.0
82,16,33,59,178,1.0
83,16,33,59,178,1.0
84,16,33,59,178,1.0
85,16,32,58,177,0.9
86,16,32,59,177,0.5
87,16,33,59,178,0.1
89,16,32,59,177,0.1
90,16,33,59,178,0.7
91,16,33,59,178,1.0
92,16,33,59,178,1.0
93,16,33,59,178,1.0
94,16,33,58,178,1.0
95,16,33,58,178,1.0
96,16,33,59,178,1.0
97,16,33,59,178,1.0
98,16,33,58,178,1.0
99,16,33,58,178,1.0
100,16,33,58,178,1.0
101,16,32,58,178,1.0
102,16,32,58,178,0.6
103,16,32,58,177,0.1
117,16,31,57,179,0.0
118,16,32,58,178,0.3
119,16,32,58,178,0.9
120,16,33,58,178,1.0
121,16,33,58,178,1.0
122,16,33,59,177,1.0
123,16,33,58,178,1.0
124,16,33,59,178,1.0
125,16,33,59,178,1.0
126,16,33,59,178,1.0
127,16,33,59,178,1.0
128,16,33,58,178,1.0
129,16,33,58,178,1.0
130,16,33,59,178,1.0
131,16,33,59,178,0.7
132,16,32,59,178,0.1
10,17,33,58,177,0.3
11,17,33,58,178,0.9
12,17,32,59,177,1.0
13,17,33,59,178,1.0
14,17,33,59,177,1.0
15,17,33,59,177,1.0
16,17,32,59,177,1.0
17,17,33,59,178,1.0
18,17,33,59,178,1.0
19,17,33,59,178,1.0
20,17,33,59,178,1.0
21,17,33,59,178,1.0
22,17,33,59,178,0.9
23,17,33,59,178,0.4
24,17,32,56,178,0.0
38,17,33,59,177,0.0
39,17,33,59,177,0.4
40,17,33,59,178,0.9
41,17,33,59,178,1.0
42,17,32,58,178,1.0
43,17,33,59,178,1.0
44,17,33,59,178,1.0
45,17,33,59,178,1.0
46,17,32,59,177,1.0
47,17,33,59,178,1.0
48,17,33,59,178,1.0
49,17,33,59,178,1.0
50,17,33,59,178,1.0
51,17,33,58,178,1.0
52,17,33,58,178,0.6
53,17,33,59,177,0.1
54,17,32,59,177,0.4
55,17,32,59,177,0.9
56,17,33,59,177,1.0
57,17,33,59,177,1.0
58,17,33,59,178,1.0
59,17,33,59,178,1.0
60,17,33,59,178,1.0
61,17,33,58,178,1.0
62,17,33,59,178,1.0
63,17,32,59,177,1.0
64,17,33,59,178,1.0
65,17,33,59,177,1.0
66,17,33,59,178,0.5
67,17,32,59,177,0.0
71,17,32,59,177,0.0
72,17,33,58,177,0.3
73,17,33,58,177,0.8
74,17,33,59,177,1.0
75,17,33,59,178,1.0
76,17,33,59,178,1.0
77,17,33,59,178,1.0
78,17,33,59,178,1.0
79,17,32,58,177,1.0
80,17,32,59,177,1.0
81,17,33,59,178,1.0
82,17,33,59,178,1.0
83,17,33,59,178,1.0
84,17,33,59,178,1.0
85,17,33,59,178,0.6
86,17,32,58,177,0.1
89,17,33,58,177,0.2
90,17,33,59,177,0.8
91,17,33,59,178,1.0
92,17,33,59,178,1.0
93,17,33,58,178,1.0
94,17,33,58,178,1.0
95,17,33,59,178,1.0
96,17,33,59,178,1.0
97,17,33,59,178,1.0
98,17,33,58,178,1.0
99,17,33,58,178,1.0
100,17,33,58,178,1.0
101,17,33,58,178,1.0
102,17,32,58,177,0.4
103,17,33,58,178,0.0
118,17,33,58,178,0.3
119,17,33,59,178,0.9
120,17,33,59,178,1.0
121,17,33,59,177,1.0
122,17,32,59,177,1.0
123,17,33,59,177,1.0
124,17,32,59,178,1.0
125,17,33,59,178,1.0
126,17,33,59,178,1.0
127,17,33,58,178,1.0
128,17,33,58,178,1.0
129,17,33,59,178,1.0
130,17,33,59,178,1.0
131,17,33,59,178,0.7
132,17,32,59,177,0.1
9,18,31,58,177,0.0
10,18,33,59,178,0.4
11,18,33,59,178,0.9
12,18,32,59,177,1.0
13,18,33,59,178,1.0
14,18,33,59,178,1.0
15,18,33,59,178,1.0
16,18,33,59,178,1.0
17,18,33,59,178,1.0
18,18,32,59,177,1.0
19,18,33,59,178,1.0
20,18,33,59,178,1.0
21,18,33,59,178,1.0
22,18,33,59,178,0.8
23,18,32,59,178,0.2
38,18,32,57,177,0.0
39,18,32,59,178,0.4
40,18,33,59,178,1.0
41,18,33,59,178,1.0
42,18,32,59,177,1.0
43,18,32,59,178,1.0
44,18,32,59,177,1.0
45,18,32,59,178,1.0
46,18,32,59,177,1.0
47,18,32,59,178,1.0
48,18,32,59,178,1.0
49,18,32,59,178,1.0
50,18,32,59,177,1.0
51,18,32,59,178,1.0
52,18,32,59,178,0.5
53,18,34,57,177,0.0
54,18,32,59,177,0.2
55,18,32,59,178,0.8
56,18,32,59,177,1.0
57,18,32,59,177,1.0
58,18,32,59,177,1.0
59,18,32,59,177,1.0
60,18,32,59,178,1.0
61,18,33,59,178,1.0
62,18,33,59,177,1.0
63,18,32,59,177,1.0
64,18,32,59,178,1.0
65,18,32,59,178,1.0
66,18,32,59,178,0.7
67,18,32,59,178,0.1
70,18,32,59,178,0.0
71,18,33,59,178,0.2
72,18,32,59,177,0.8
73,18,32,59,177,1.0
74,18,32,59,177,1.0
75,18,32,59,177,1.0
76,18,32,59,178,1.0
77,18,32,59,177,1.0
78,18,33,59,178,1.0
79,18,33,59,178,1.0
80,18,32,59,177,1.0
81,18,32,59,178,1.0
82,18,32,59,178,1.0
83,18,32,59,178,1.0
84,18,33,59,178,0.6
85,18,33,59,178,0.1
89,18,32,59,177,0.3
90,18,32,59,177,0.9
91,18,32,59,177,1.0
92,18,32,59,177,1.0
93,18,33,59,178,1.0
94,18,32,59,178,1.0
95,18,32,59,178,1.0
96,18,32,59,178,1.0
97,18,32,59,178,1.0
98,18,32,59,178,1.0
99,18,33,59,178,1.0
100,18,33,59,178,1.0
101,18,33,58,178,0.9
102,18,32,59,177,0.3
117,18,35,61,173,0.0
118,18,32,58,178,0.4
119,18,32,58,178,0.9
120,18,33,59,178,1.0
121,18,33,58,178,1.0
122,18,32,59,177,1.0
123,18,32,59,178,1.0
124,18,33,58,178,1.0
125,18,33,59,178,1.0
126,18,33,59,178,1.0
127,18,33,59,178,1.0
128,18,32,59,178,1.0
129,18,32,59,178,1.0
130,18,32,59,178,1.0
131,18,32,59,178,0.6
132,18,32,59,178,0.0
9,19,32,58,177,0.1
10,19,33,59,178,0.6
11,19,33,59,178,1.0
12,19,33,59,177,1.0
13,19,33,59,178,1.0
14,19,33,59,178,1.0
15,19,33,59,178,1.0
16,19,33,59,178,1.0
17,19,33,59,178,1.0
18,19,33,59,178,1.0
19,19,33,59,178,1.0
20,19,33,59,178,1.0
21,19,32,59,177,1.0
22,19,32,59,177,0.7
23,19,32,59,178,0.1
38,19,33,59,177,0.1
39,19,33,59,178,0.6
40,19,33,59,178,1.0
41,19,33,59,178,1.0
42,19,33,59,177,1.0
43,19,32,59,178,1.0
44,19,33,59,177,1.0
45,19,33,58,177,1.0
46,19,32,58,177,1.0
47,19,32,59,178,1.0
48,19,33,59,178,1.0
49,19,33,59,178,1.0
50,19,33,59,177,1.0
51,19,33,59,178,0.9
52,19,33,59,178,0.4
54,19,33,59,178,0.1
55,19,33,59,178,0.6
56,19,33,59,178,1.0
57,19,32,59,178,1.0
58,19,32,59,177,1.0
59,19,33,59,178,1.0
60,19,33,59,177,1.0
61,19,33,59,177,1.0
62,19,33,59,177,1.0
63,19,32,58,177,1.0
64,19,32,59,178,1.0
65,19,33,59,178,1.0
66,19,33,59,178,0.8
67,19,33,59,178,0.2
70,19,32,59,178,0.1
71,19,32,59,177,0.6
72,19,33,59,177,1.0
73,19,33,59,178,1.0
74,19,33,59,178,1.0
75,19,33,59,177,1.0
76,19,33,59,178,1.0
77,19,33,59,177,1.0
78,19,33,59,177,1.0
79,19,32,59,177,1.0
80,19,32,59,177,1.0
81,19,33,59,178,1.0
82,19,33,59,178,1.0
83,19,33,59,178,0.7
84,19,33,59,178,0.2
85,19,30,59,178,0.0
88,19,33,58,177,0.0
89,19,33,58,177,0.5
90,19,33,59,177,1.0
91,19,32,59,177,1.0
92,19,33,59,177,1.0
93,19,33,58,178,1.0
94,19,33,59,178,1.0
95,19,33,59,178,1.0
96,19,33,59,177,1.0
97,19,33,59,178,1.0
98,19,33,59,178,1.0
99,19,33,59,178,1.0
100,19,33,59,178,1.0
101,19,33,59,178,0.8
102,19,32,59,178,0.2
117,19,32,59,177,0.0
118,19,33,59,178,0.5
119,19,33,59,178,1.0
120,19,33,59,178,1.0
121,19,33,59,178,1.0
122,19,33,59,178,1.0
123,19,33,59,178,1.0
124,19,33,58,178,1.0
125,19,33,59,178,1.0
126,19,33,58,178,1.0
127,19,33,58,178,1.0
128,19,33,59,178,1.0
129,19,33,59,178,1.0
130,19,33,59,177,0.9
131,19,33,59,178,0.4
132,19,32,58,177,0.0
9,20,33,59,178,0.1
10,20,33,59,178,0.7
11,20,33,59,178,1.0
12,20,33,59,178,1.0
13,20,33,59,178,1.0
14,20,33,59,178,1.0
15,20,33,59,178,1.0
16,20,33,59,178,1.0
17,20,33,59,178,1.0
18,20,33,59,178,1.0
19,20,33,59,178,1.0
20,20,33,59,178,1.0
21,20,33,59,178,1.0
22,20,33,59,178,0.6
23,20,33,59,178,0.1
38,20,32,59,178,0.2
39,20,33,59,178,0.8
40,20,33,59,178,1.0
41,20,33,59,177,1.0
42,20,33,59,177,1.0
43,20,33,59,178,1.0
44,20,32,59,177,1.0
45,20,33,59,178,1.0
46,20,33,59,178,1.0
47,20,33,59,178,1.0
48,20,32,59,178,1.0
49,20,33,59,178,1.0
50,20,33,59,177,1.0
51,20,33,59,178,0.8
52,20,33,59,178,0.2
54,20,31,59,176,0.0
55,20,33,59,177,0.4
56,20,33,59,178,0.9
57,20,33,59,178,1.0
58,20,33,59,178,1.0
59,20,33,59,178,1.0
60,20,32,59,178,1.0
61,20,33,59,178,1.0
62,20,33,59,177,1.0
63,20,33,59,178,1.0
64,20,33,59,178,1.0
65,20,32,59,178,1.0
66,20,33,59,178,0.9
67,20,33,59,178,0.4
69,20,32,58,178,0.1
70,20,32,59,178,0.5
71,20,33,59,178,0.9
72,20,33,59,178,1.0
73,20,33,59,178,1.0
74,20,33,59,178,1.0
75,20,33,59,177,1.0
76,20,33,59,178,1.0
77,20,33,59,178,1.0
78,20,33,59,178,1.0
79,20,33,59,178,1.0
80,20,33,59,178,1.0
81,20,33,59,178,1.0
82,20,33,59,178,0.7
83,20,33,59,178,0.2
84,20,32,59,178,0.0
88,20,32,58,178,0.1
89,20,32,59,178,0.7
90,20,33,59,178,1.0
91,20,33,59,178,1.0
92,20,33,59,177,1.0
93,20,33,59,178,1.0
94,20,33,59,178,1.0
95,20,33,59,178,1.0
96,20,33,59,178,1.0
97,20,33,59,178,1.0
98,20,33,59,178,1.0
99,20,33,59,178,1.0
100,20,33,59,178,1.0
101,20,33,59,178,0.6
102,20,32,59,177,0.1
117,20,32,59,177,0.1
118,20,32,59,177,0.7
119,20,33,59,178,1.0
120,20,33,59,178,1.0
121,20,33,59,178,1.0
122,20,33,59,178,1.0
123,20,33,59,178,1.0
124,20,33,59,178,1.0
125,20,33,59,178,1.0
126,20,33,59,177,1.0
127,20,33,59,178,1.0
128,20,33,59,178,1.0
129,20,33,59,178,1.0
130,20,33,59,178,0.8
131,20,33,59,178,0.2
9,21,33,59,178,0.2
10,21,33,59,178,0.8
11,21,33,59,178,1.0
12,21,33,59,177,1.0
13,21,33,59,178,1.0
14,21,33,59,178,1.0
15,21,33,59,178,1.0
16,21,33,59,178,1.0
17,21,33,58,178,1.0
18,21,33,59,178,1.0
19,21,32,59,178,1.0
20,21,33,59,178,1.0
21,21,33,59,178,0.9
22,21,32,59,178,0.4
23,21,32,59,176,0.0
37,21,32,59,178,0.0
38,21,32,59,178,0.5
39,21,33,59,178,1.0
40,21,33,59,178,1.0
41,21,33,59,177,1.0
42,21,33,59,178,1.0
43,21,33,59,178,1.0
44,21,33,59,177,1.0
45,21,33,59,178,1.0
46,21,33,59,178,1.0
47,21,33,59,178,1.0
48,21,33,59,178,1.0
49,21,33,59,178,1.0
50,21,33,59,178,1.0
51,21,33,58,178,0.5
52,21,33,58,177,0.0
55,21,33,59,178,0.2
56,21,33,59,178,0.8
57,21,33,59,178,1.0
58,21,33,59,178,1.0
59,21,33,59,177,1.0
60,21,33,59,178,1.0
61,21,33,59,178,1.0
62,21,33,59,178,1.0
63,21,33,59,178,1.0
64,21,33,59,178,1.0
65,21,33,59,178,1.0
66,21,33,59,178,1.0
67,21,33,59,178,0.6
68,21,33,58,177,0.1
69,21,32,58,178,0.3
70,21,32,59,178,0.9
71,21,33,59,178,1.0
72,21,33,59,178,1.0
73,21,33,59,178,1.0
74,21,33,59,178,1.0
75,21,33,59,178,1.0
76,21,33,59,178,1.0
77,21,33,59,178,1.0
78,21,32,59,177,1.0
79,21,33,59,178,1.0
80,21,33,59,178,1.0
81,21,33,59,178,0.8
82,21,33,59,178,0.3
83,21,33,58,178,0.0
88,21,32,58,178,0.2
89,21,33,59,178,0.8
90,21,33,59,178,1.0
91,21,33,59,178,1.0
92,21,33,59,177,1.0
93,21,33,59,177,1.0
94,21,33,59,178,1.0
95,21,33,59,178,1.0
96,21,33,58,178,1.0
97,21,33,58,177,1.0
98,21,33,59,178,1.0
99,21,33,59,178,1.0
100,21,33,58,178,1.0
101,21,33,58,178,0.5
102,21,31,58,178,0.0
116,21,32,60,178,0.0
117,21,32,59,177,0.4
118,21,32,58,177,0.9
119,21,33,58,178,1.0
120,21,33,59,178,1.0
121,21,33,59,178,1.0
122,21,33,59,178,1.0
123,21,33,59,178,1.0
124,21,33,59,178,1.0
125,21,33,59,178,1.0
126,21,33,59,178,1.0
127,21,33,59,178,1.0
128,21,33,59,178,1.0
129,21,33,59,178,1.0
130,21,33,59,178,0.6
131,21,32,59,178,0.1
8,22,33,59,176,0.0
9,22,32,59,177,0.4
10,22,32,59,178,0.9
11,22,33,59,178,1.0
12,22,33,58,177,1.0
13,22,32,58,177,1.0
14,22,32,58,177,1.0
15,22,32,58,177,1.0
16,22,32,58,177,1.0
17,22,32,58,177,1.0
18,22,33,59,177,1.0
19,22,32,59,177,1.0
20,22,32,58,178,1.0
21,22,32,58,178,0.9
22,22,32,58,178,0.3
36,22,31,56,178,0.0
37,22,33,59,178,0.3
38,22,33,59,177,0.8
39,22,33,59,177,1.0
40,22,33,59,177,1.0
41,22,32,58,177,1.0
42,22,33,58,177,1.0
43,22,32,58,177,1.0
44,22,33,59,177,1.0
45,22,33,59,178,1.0
46,22,33,59,178,1.0
47,22,33,59,177,1.0
48,22,32,59,177,1.0
49,22,32,58,177,1.0
50,22,33,59,177,0.8
51,22,32,58,178,0.2
55,22,32,59,178,0.0
56,22,33,59,178,0.5
57,22,33,58,177,1.0
58,22,33,58,177,1.0
59,22,32,58,177,1.0
60,22,32,58,177,1.0
61,22,33,59,177,1.0
62,22,33,59,178,1.0
63,22,32,59,177,1.0
64,22,32,59,177,1.0
65,22,32,58,177,1.0
66,22,32,58,177,1.0
67,22,32,59,177,0.7
68,22,32,59,177,0.3
69,22,32,59,178,0.7
70,22,32,59,178,1.0
71,22,33,58,177,1.0
72,22,33,59,178,1.0
73,22,33,59,178,1.0
74,22,33,58,177,1.0
75,22,33,58,177,1.0
76,22,33,58,177,1.0
77,22,32,58,177,1.0
78,22,32,59,177,1.0
79,22,33,59,178,1.0
80,22,33,59,177,0.8
81,22,32,58,177,0.3
82,22,32,59,177,0.0
88,22,33,58,178,0.3
89,22,33,59,178,0.9
90,22,33,59,177,1.0
91,22,33,59,177,1.0
92,22,33,59,177,1.0
93,22,32,58,177,1.0
94,22,32,58,177,1.0
95,22,32,58,177,1.0
96,22,33,58,177,1.0
97,22,32,58,177,1.0
98,22,32,59,178,1.0
99,22,32,58,178,1.0
100,22,33,58,178,0.9
101,22,33,58,178,0.3
115,22,31,59,176,0.0
116,22,33,58,178,0.2
117,22,32,58,178,0.8
118,22,32,58,177,1.0
119,22,32,58,177,1.0
120,22,32,58,178,1.0
121,22,32,58,178,1.0
122,22,33,59,177,1.0
123,22,33,59,177,1.0
124,22,32,59,178,1.0
125,22,33,59,178,1.0
126,22,32,58,178,1.0
127,22,32,58,177,1.0
128,22,32,58,177,1.0
129,22,33,59,177,0.9
130,22,33,59,177,0.3
131,22,34,60,178,0.0
8,23,33,59,177,0.0
9,23,32,59,177,0.5
10,23,32,59,178,1.0
11,23,32,59,178,1.0
12,23,32,58,178,1.0
13,23,32,59,177,1.0
14,23,32,58,177,1.0
15,23,33,58,178,1.0
16,23,32,58,177,1.0
17,23,32,58,178,1.0
18,23,33,58,177,1.0
19,23,32,58,177,1.0
20,23,32,59,178,1.0
21,23,33,59,178,0.8
22,23,32,59,177,0.1
35,23,35,55,178,0.0
36,23,32,58,178,0.2
37,23,32,59,178,0.7
38,23,32,59,178,1.0
39,23,32,59,177,1.0
40,23,32,59,178,1.0
41,23,32,58,178,1.0
42,23,32,59,178,1.0
43,23,32,59,177,1.0
44,23,32,59,177,1.0
45,23,32,58,177,1.0
46,23,32,58,178,1.0
47,23,32,58,178,1.0
48,23,32,58,177,1.0
49,23,32,58,177,0.9
50,23,33,58,177,0.5
51,23,33,59,176,0.0
55,23,35,59,178,0.0
56,23,32,58,178,0.3
57,23,32,59,178,0.9
